origin_id,dest_id,trip_key,distance,time_secs
BYIIKD,BYI2IKD,BYIIKD_BYI2IKD,1.0004632855433795,0.7443923255531097
BYI2IKD,BYIIKD,BYI2IKD_BYIIKD,1.0004632855433795,0.7443923255531097
AYOIKD,AYO2IKD,AYOIKD_AYO2IKD,2.177904879487303,1.6204649400947193
AYO2IKD,AYOIKD,AYO2IKD_AYOIKD,2.177904879487303,1.6204649400947193
FFJAMW,FFJ2AMW,FFJAMW_FFJ2AMW,2.3349474946225652,1.7373121239751228
FFJ2AMW,FFJAMW,FFJ2AMW_FFJAMW,2.3349474946225652,1.7373121239751228
321BAMW,321AMW,321BAMW_321AMW,3.215515217147273,2.392496441329816
321AMW,321BAMW,321AMW_321BAMW,3.215515217147273,2.392496441329816
ISWIKD,ISW2IKD,ISWIKD_ISW2IKD,3.4293428395923065,2.5515943746966565
ISW2IKD,ISWIKD,ISW2IKD_ISWIKD,3.4293428395923065,2.5515943746966565
LW2SLR,LWSLR,LW2SLR_LWSLR,3.615851767092238,2.690365898134105
LWSLR,LW2SLR,LWSLR_LW2SLR,3.615851767092238,2.690365898134105
NRJ2SLR,NRJSLR,NRJ2SLR_NRJSLR,3.780551399990589,2.8129102678501403
NRJSLR,NRJ2SLR,NRJSLR_NRJ2SLR,3.780551399990589,2.8129102678501403
CLEOJO,CLE2OJO,CLEOJO_CLE2OJO,4.564275011624043,3.396037955077413
CLE2OJO,CLEOJO,CLE2OJO_CLEOJO,4.564275011624043,3.396037955077413
ORSH2KD,ORSHKD,ORSH2KD_ORSHKD,5.198318211847502,3.86779628857701
ORSHKD,ORSH2KD,ORSHKD_ORSH2KD,5.198318211847502,3.86779628857701
MCAMW,MC2AMW,MCAMW_MC2AMW,5.524342726149642,4.110374052194674
MC2AMW,MCAMW,MC2AMW_MCAMW,5.524342726149642,4.110374052194674
MRSAMW,MRS2AMW,MRSAMW_MRS2AMW,5.600116793216846,4.166753566381582
MRS2AMW,MRSAMW,MRS2AMW_MRSAMW,5.600116793216846,4.166753566381582
OLAIKD,OLA2IKD,OLAIKD_OLA2IKD,6.33314175756056,4.712159045803988
OLA2IKD,OLAIKD,OLA2IKD_OLAIKD,6.33314175756056,4.712159045803988
AKD2AMW,AKDAMW,AKD2AMW_AKDAMW,6.453990229521094,4.802076063631766
AKDAMW,AKD2AMW,AKDAMW_AKD2AMW,6.453990229521094,4.802076063631766
511BAMW,511AMW,511BAMW_511AMW,6.560624600308069,4.8814171133244555
511AMW,511BAMW,511AMW_511BAMW,6.560624600308069,4.8814171133244555
ILFAJR,ILF2AJR,ILFAJR_ILF2AJR,6.768107588365344,5.035794336581357
ILF2AJR,ILFAJR,ILF2AJR_ILFAJR,6.768107588365344,5.035794336581357
PKBAJR,PKB2AJR,PKBAJR_PKB2AJR,6.872594862003301,5.1135378437524555
PKB2AJR,PKBAJR,PKB2AJR_PKBAJR,6.872594862003301,5.1135378437524555
AFSOSH,AFS2OSH,AFSOSH_AFS2OSH,7.071056166456145,5.261202504803679
AFS2OSH,AFSOSH,AFS2OSH_AFSOSH,7.071056166456145,5.261202504803679
IYT2AJR,IYTAJR,IYT2AJR_IYTAJR,7.243602404476243,5.389585122378157
IYTAJR,IYT2AJR,IYTAJR_IYT2AJR,7.243602404476243,5.389585122378157
IYOAGG,IYO2AGG,IYOAGG_IYO2AGG,7.5024667108248355,5.58219249317324
IYO2AGG,IYOAGG,IYO2AGG_IYOAGG,7.5024667108248355,5.58219249317324
32BAMW,32AMW,32BAMW_32AMW,7.550878707247775,5.618213323845071
32AMW,32BAMW,32AMW_32BAMW,7.550878707247775,5.618213323845071
CP2AJR,CPAJR,CP2AJR_CPAJR,7.613227326691485,5.664603665693068
CPAJR,CP2AJR,CPAJR_CP2AJR,7.613227326691485,5.664603665693068
FAL2AGG,FALAGG,FAL2AGG_FALAGG,7.648274196105063,5.6906802054353145
FALAGG,FAL2AGG,FALAGG_FAL2AGG,7.648274196105063,5.6906802054353145
CNBIKD,CNB2IKD,CNBIKD_CNB2IKD,7.756910319252682,5.771510654205864
CNB2IKD,CNBIKD,CNB2IKD_CNBIKD,7.756910319252682,5.771510654205864
SNPBAD,SNP2BAD,SNPBAD_SNP2BAD,7.921131028723005,5.893698682085569
SNP2BAD,SNPBAD,SNP2BAD_SNPBAD,7.921131028723005,5.893698682085569
FB2AMW,FBAMW,FB2AMW_FBAMW,7.9960878161778295,5.949470101322789
FBAMW,FB2AMW,FBAMW_FB2AMW,7.9960878161778295,5.949470101322789
ZB2SLR,ZBSLR,ZB2SLR_ZBSLR,8.066366783595868,6.0017609996993055
ZBSLR,ZB2SLR,ZBSLR_ZB2SLR,8.066366783595868,6.0017609996993055
EGJALM,EGJ2ALM,EGJALM_EGJ2ALM,8.083192227614552,6.014279931260827
EGJ2ALM,EGJALM,EGJ2ALM_EGJALM,8.083192227614552,6.014279931260827
ASH2AGG,ASHAGG,ASH2AGG_ASHAGG,8.284776935274351,6.164268553031511
ASHAGG,ASH2AGG,ASHAGG_ASH2AGG,8.284776935274351,6.164268553031511
MOD2IKD,MODIKD,MOD2IKD_MODIKD,8.497355662741958,6.322437249063956
MODIKD,MOD2IKD,MODIKD_MOD2IKD,8.497355662741958,6.322437249063956
WLF2IKJ,WLFIKJ,WLF2IKJ_WLFIKJ,8.5959477772134,6.395794477093303
WLFIKJ,WLF2IKJ,WLFIKJ_WLF2IKJ,8.5959477772134,6.395794477093303
RBTAJR,RBT2AJR,RBTAJR_RBT2AJR,8.61210302608432,6.407814751550833
RBT2AJR,RBTAJR,RBT2AJR_RBTAJR,8.61210302608432,6.407814751550833
ITB2AJR,ITBAJR,ITB2AJR_ITBAJR,8.700596165735272,6.473657861410172
ITBAJR,ITB2AJR,ITBAJR_ITB2AJR,8.700596165735272,6.473657861410172
AYLAGG,AYL2AGG,AYLAGG_AYL2AGG,8.888290129798714,6.613311108481185
AYL2AGG,AYLAGG,AYL2AGG_AYLAGG,8.888290129798714,6.613311108481185
ABK2AGG,ABKAGG,ABK2AGG_ABKAGG,8.900124087866333,6.622116136805307
ABKAGG,ABK2AGG,ABKAGG_ABK2AGG,8.900124087866333,6.622116136805307
JGLIFK,JGL2IFK,JGLIFK_JGL2IFK,8.97020577031251,6.674260245768236
JGL2IFK,JGLIFK,JGL2IFK_JGLIFK,8.97020577031251,6.674260245768236
JAAJR,JA2AJR,JAAJR_JA2AJR,9.017518256815741,6.709462988702188
JA2AJR,JAAJR,JA2AJR_JAAJR,9.017518256815741,6.709462988702188
EPT2EPE,EPTEPE,EPT2EPE_EPTEPE,9.088937521509138,6.762602322551441
EPTEPE,EPT2EPE,EPTEPE_EPT2EPE,9.088937521509138,6.762602322551441
6R2AMW,CANG2AMW,6R2AMW_CANG2AMW,9.11400410246884,6.781253052432172
BK2BAD,BKBAD,BK2BAD_BKBAD,9.282686568662436,6.906760839778598
BKBAD,BK2BAD,BKBAD_BK2BAD,9.282686568662436,6.906760839778598
RD2AMW,RDAMW,RD2AMW_RDAMW,9.302477868271428,6.921486509130526
RDAMW,RD2AMW,RDAMW_RD2AMW,9.302477868271428,6.921486509130526
IGOJ2IKD,IGOJIKD,IGOJ2IKD_IGOJIKD,9.468134159914078,7.044742678507498
IGOJIKD,IGOJ2IKD,IGOJIKD_IGOJ2IKD,9.468134159914078,7.044742678507498
MCB2ALM,MCBALM,MCB2ALM_MCBALM,9.50351709524523,7.071069267295559
MCBALM,MCB2ALM,MCBALM_MCB2ALM,9.50351709524523,7.071069267295559
RMN2SLR,RMNSLR,RMN2SLR_RMNSLR,9.597693009316542,7.14114063193195
RMNSLR,RMN2SLR,RMNSLR_RMN2SLR,9.597693009316542,7.14114063193195
AGI2IKD,AGIIKD,AGI2IKD_AGIIKD,9.62542425430186,7.1617739987365026
AGIIKD,AGI2IKD,AGIIKD_AGI2IKD,9.62542425430186,7.1617739987365026
512AMW,512BAMW,512AMW_512BAMW,9.64811300989074,7.178655513311561
512BAMW,512AMW,512BAMW_512AMW,9.64811300989074,7.178655513311561
CSRSLR,CSR2SLR,CSRSLR_CSR2SLR,9.67372639998322,7.19771309522561
CSR2SLR,CSRSLR,CSR2SLR_CSRSLR,9.67372639998322,7.19771309522561
OLTIKD,OLT2IKD,OLTIKD_OLT2IKD,9.707047893297181,7.2225058729889735
OLT2IKD,OLTIKD,OLT2IKD_OLTIKD,9.707047893297181,7.2225058729889735
TIGAGG,TIG2AGG,TIGAGG_TIG2AGG,9.830361313710563,7.314256929844168
TIG2AGG,TIGAGG,TIG2AGG_TIGAGG,9.830361313710563,7.314256929844168
LLIFK,LL2IFK,LLIFK_LL2IFK,9.857073361079243,7.334131965088722
LL2IFK,LLIFK,LL2IFK_LLIFK,9.857073361079243,7.334131965088722
ALB2ALM,ALBALM,ALB2ALM_ALBALM,10.0494104306926,7.477239903789136
ALBALM,ALB2ALM,ALBALM_ALB2ALM,10.0494104306926,7.477239903789136
ILO2BAD,ILOBAD,ILO2BAD_ILOBAD,10.148576865030359,7.551024453147588
ILOBAD,ILO2BAD,ILOBAD_ILO2BAD,10.148576865030359,7.551024453147588
GUD2IFK,GUDIFK,GUD2IFK_GUDIFK,10.170497953291726,7.56733478667539
GUDIFK,GUD2IFK,GUDIFK_GUD2IFK,10.170497953291726,7.56733478667539
IBDSLR,IBD2SLR,IBDSLR_IBD2SLR,10.248578805881051,7.625430659137686
IBD2SLR,IBDSLR,IBD2SLR_IBDSLR,10.248578805881051,7.625430659137686
CHB2ALM,CHBALM,CHB2ALM_CHBALM,10.273052763409543,7.643640448965433
CHBALM,CHB2ALM,CHBALM_CHB2ALM,10.273052763409543,7.643640448965433
IYE2OSH,IYEOSH,IYE2OSH_IYEOSH,10.41256109369777,7.747441289953697
IYEOSH,IYE2OSH,IYEOSH_IYE2OSH,10.41256109369777,7.747441289953697
111AMW,111BAMW,111AMW_111BAMW,10.50157247835622,7.813669998776949
111BAMW,111AMW,111BAMW_111AMW,10.50157247835622,7.813669998776949
112AMW,112BAMW,112AMW_112BAMW,10.65174843660847,7.92540806295273
112BAMW,112AMW,112BAMW_112AMW,10.65174843660847,7.92540806295273
MSBOSH,MSB2OSH,MSBOSH_MSB2OSH,10.661357344205841,7.932557547772203
MSB2OSH,MSBOSH,MSB2OSH_MSBOSH,10.661357344205841,7.932557547772203
ATR2SLR,ATRSLR,ATR2SLR_ATRSLR,10.662364415156619,7.93330685651534
ATRSLR,ATR2SLR,ATRSLR_ATR2SLR,10.662364415156619,7.93330685651534
AGKAGG,AGK2AGG,AGKAGG_AGK2AGG,10.779238015944042,8.020266380910744
AGK2AGG,AGKAGG,AGK2AGG_AGKAGG,10.779238015944042,8.020266380910744
JHTBAD,JHT2BAD,JHTBAD_JHT2BAD,10.87150683746133,8.088918777873014
JHT2BAD,JHTBAD,JHT2BAD_JHTBAD,10.87150683746133,8.088918777873014
OTN2IKD,OTN3IKD,OTN2IKD_OTN3IKD,10.89606381781028,8.107190340632648
OTN3IKD,OTN2IKD,OTN3IKD_OTN2IKD,10.89606381781028,8.107190340632648
APBAJR,APB2AJR,APBAJR_APB2AJR,10.906552644521003,8.114994527173366
APB2AJR,APBAJR,APB2AJR_APBAJR,10.906552644521003,8.114994527173366
FDRALM,FDR2ALM,FDRALM_FDR2ALM,10.93949210781461,8.13950305640968
FDR2ALM,FDRALM,FDR2ALM_FDRALM,10.93949210781461,8.13950305640968
BLGOSH,BLG2OSH,BLGOSH_BLG2OSH,10.946321572498643,8.144584503347204
BLG2OSH,BLGOSH,BLG2OSH_BLGOSH,10.946321572498643,8.144584503347204
HRNIFK,HRN2IFK,HRNIFK_HRN2IFK,11.002638160646756,8.186486726671692
HRN2IFK,HRNIFK,HRN2IFK_HRNIFK,11.002638160646756,8.186486726671692
ILWOSH,ILW2OSH,ILWOSH_ILW2OSH,11.051485904173056,8.222831773938285
ILW2OSH,ILWOSH,ILW2OSH_ILWOSH,11.051485904173056,8.222831773938285
23LB2AMW,23LBAMW,23LB2AMW_23LBAMW,11.078368119126145,8.242833421968857
23LBAMW,23LB2AMW,23LBAMW_23LB2AMW,11.078368119126145,8.242833421968857
EGBALM,EGB2ALM,EGBALM_EGB2ALM,11.111197795031032,8.267260264159994
EGB2ALM,EGBALM,EGB2ALM_EGBALM,11.111197795031032,8.267260264159994
52AMW,522AMW,52AMW_522AMW,11.116062231931592,8.270879636853863
522AMW,52AMW,522AMW_52AMW,11.116062231931592,8.270879636853863
ISUKD,ISU2KD,ISUKD_ISU2KD,11.119306300053436,8.27329337801595
ISU2KD,ISUKD,ISU2KD_ISUKD,11.119306300053436,8.27329337801595
ALSIKD,ALS2IKD,ALSIKD_ALS2IKD,11.214572570585815,8.344176019781113
ALS2IKD,ALSIKD,ALS2IKD_ALSIKD,11.214572570585815,8.344176019781113
MLR2AGG,MLRAGG,MLR2AGG_MLRAGG,11.233256109939477,8.358077462752586
MLRAGG,MLR2AGG,MLRAGG_MLR2AGG,11.233256109939477,8.358077462752586
322AMW,322BAMW,322AMW_322BAMW,11.273038839117945,8.387677707677042
322BAMW,322AMW,322BAMW_322AMW,11.273038839117945,8.387677707677042
CHR2AGG,CHRAGG,CHR2AGG_CHRAGG,11.333807216429765,8.432892274129289
CHRAGG,CHR2AGG,CHRAGG_CHR2AGG,11.333807216429765,8.432892274129289
WRLSLR,WRL2SLR,WRLSLR_WRL2SLR,11.336719481898324,8.435059138317206
WRL2SLR,WRLSLR,WRL2SLR_WRLSLR,11.336719481898324,8.435059138317206
AJRSLR,AJR2SLR,AJRSLR_AJR2SLR,11.431065075039115,8.505256752261246
AJR2SLR,AJRSLR,AJR2SLR_AJRSLR,11.431065075039115,8.505256752261246
ALWAJR,ALW2AJR,ALWAJR_ALW2AJR,11.446644969349986,8.516848935528262
ALW2AJR,ALWAJR,ALW2AJR_ALWAJR,11.446644969349986,8.516848935528262
PNALM,PN2ALM,PNALM_PN2ALM,11.525501580122983,8.575522009020077
PN2ALM,PNALM,PN2ALM_PNALM,11.525501580122983,8.575522009020077
MRN2IFK,MRNIFK,MRN2IFK_MRNIFK,11.687479204366504,8.696041074677458
MRNIFK,MRN2IFK,MRNIFK_MRN2IFK,11.687479204366504,8.696041074677458
MSLSLR,MSL2SLR,MSLSLR_MSL2SLR,11.68933544536125,8.697422206369977
MSL2SLR,MSLSLR,MSL2SLR_MSLSLR,11.68933544536125,8.697422206369977
APB2MUS,APBMUS,APB2MUS_APBMUS,11.720174893383776,8.720368224243881
APBMUS,APB2MUS,APBMUS_APB2MUS,11.720174893383776,8.720368224243881
311AMW,3112AMW,311AMW_3112AMW,11.769616605197111,8.757155212200232
3112AMW,311AMW,3112AMW_311AMW,11.769616605197111,8.757155212200232
MATEPE,MAT2EPE,MATEPE_MAT2EPE,11.774149872063091,8.76052817861837
MAT2EPE,MATEPE,MAT2EPE_MATEPE,11.774149872063091,8.76052817861837
ARBALM,ARB2ALM,ARBALM_ARB2ALM,11.816571036680982,8.792091545149539
ARB2ALM,ARBALM,ARB2ALM_ARBALM,11.816571036680982,8.792091545149539
VESOSH,VES2OSH,VESOSH_VES2OSH,11.82901434197561,8.80134995682709
VES2OSH,VESOSH,VES2OSH_VESOSH,11.82901434197561,8.80134995682709
AYL2SLR,AYLSLR,AYL2SLR_AYLSLR,11.914237478677197,8.864760028777676
AYLSLR,AYL2SLR,AYLSLR_AYL2SLR,11.914237478677197,8.864760028777676
OKBAGG,OKB2AGG,OKBAGG_OKB2AGG,11.95793896052199,8.897276012293146
OKB2AGG,OKBAGG,OKB2AGG_OKBAGG,11.95793896052199,8.897276012293146
AYBOSH,AYB2OSH,AYBOSH_AYB2OSH,12.007796865260133,8.934372667604265
AYB2OSH,AYBOSH,AYB2OSH_AYBOSH,12.007796865260133,8.934372667604265
SBY2BAD,SBYBAD,SBY2BAD_SBYBAD,12.0303675298579,8.951166316858556
SBYBAD,SBY2BAD,SBYBAD_SBY2BAD,12.0303675298579,8.951166316858556
AJYIFK,AJY2IFK,AJYIFK_AJY2IFK,12.087961890546035,8.994019263799133
AJY2IFK,AJYIFK,AJY2IFK_AJYIFK,12.087961890546035,8.994019263799133
BLW2ALM,BLWALM,BLW2ALM_BLWALM,12.231803737440925,9.101044447500689
BLWALM,BLW2ALM,BLWALM_BLW2ALM,12.231803737440925,9.101044447500689
IRMALM,IRM2ALM,IRMALM_IRM2ALM,12.234442756693163,9.103008003491937
IRM2ALM,IRMALM,IRM2ALM_IRMALM,12.234442756693163,9.103008003491937
72AMW,72BAMW,72AMW_72BAMW,12.27627095655254,9.134130176006353
72BAMW,72AMW,72BAMW_72AMW,12.27627095655254,9.134130176006353
RDDIKD,RDD2IKD,RDDIKD_RDD2IKD,12.280517932328546,9.137290128220645
RDD2IKD,RDDIKD,RDD2IKD_RDDIKD,12.280517932328546,9.137290128220645
ALAU2IKJ,ALAUIKJ,ALAU2IKJ_ALAUIKJ,12.282250901937127,9.13857954013179
ALAUIKJ,ALAU2IKJ,ALAUIKJ_ALAU2IKJ,12.282250901937127,9.13857954013179
BCNSLR,BCN2SLR,BCNSLR_BCN2SLR,12.304057774590213,9.154804891808194
BCN2SLR,BCNSLR,BCN2SLR_BCNSLR,12.304057774590213,9.154804891808194
MSLMUS,MSL2MUS,MSLMUS_MSL2MUS,12.358740588925327,9.195491509617058
MSL2MUS,MSLMUS,MSL2MUS_MSLMUS,12.358740588925327,9.195491509617058
ORGIKJ,ORG2IKJ,ORGIKJ_ORG2IKJ,12.382290901883666,9.213014063901536
ORG2IKJ,ORGIKJ,ORG2IKJ_ORGIKJ,12.382290901883666,9.213014063901536
RDE2IKD,RDEIKD,RDE2IKD_RDEIKD,12.415462232146918,9.237695113204552
RDEIKD,RDE2IKD,RDEIKD_RDE2IKD,12.415462232146918,9.237695113204552
BRWSLR,BRW2SLR,BRWSLR_BRW2SLR,12.472473897426202,9.280114507013542
BRW2SLR,BRWSLR,BRW2SLR_BRWSLR,12.472473897426202,9.280114507013542
IDB2ALM,IDBALM,IDB2ALM_IDBALM,12.484552813289767,9.289101795602505
IDBALM,IDB2ALM,IDBALM_IDB2ALM,12.484552813289767,9.289101795602505
DLK1MUS,DLK1BMUS,DLK1MUS_DLK1BMUS,12.58829016270556,9.366287323441636
DLK1BMUS,DLK1MUS,DLK1BMUS_DLK1MUS,12.58829016270556,9.366287323441636
UBKSLR,UBK2SLR,UBKSLR_UBK2SLR,12.647504486937201,9.410345600399703
UBK2SLR,UBKSLR,UBK2SLR_UBKSLR,12.647504486937201,9.410345600399703
CMAMUS,CMA2MUS,CMAMUS_CMA2MUS,12.66923801014055,9.426516376592671
CMA2MUS,CMAMUS,CMA2MUS_CMAMUS,12.66923801014055,9.426516376592671
AJLIFK,AJL2IFK,AJLIFK_AJL2IFK,12.690887236813937,9.442624432153227
AJL2IFK,AJLIFK,AJL2IFK_AJLIFK,12.690887236813937,9.442624432153227
721AMW,7212AMW,721AMW_7212AMW,12.784081054536959,9.511965070339999
7212AMW,721AMW,7212AMW_721AMW,12.784081054536959,9.511965070339999
FML2AGG,FMLAGG,FML2AGG_FMLAGG,12.899199315749906,9.597618538504394
FMLAGG,FML2AGG,FMLAGG_FML2AGG,12.899199315749906,9.597618538504394
CCALM,CC2ALM,CCALM_CC2ALM,12.931748624445351,9.621836774140887
CC2ALM,CCALM,CC2ALM_CCALM,12.931748624445351,9.621836774140887
ILJAGG,ILJ2AGG,ILJAGG_ILJ2AGG,12.99853911655962,9.671532080773526
ILJ2AGG,ILJAGG,ILJ2AGG_ILJAGG,12.99853911655962,9.671532080773526
TRKBAD,TRK2BAD,TRKBAD_TRK2BAD,13.005694999973372,9.676856398789711
TRK2BAD,TRKBAD,TRK2BAD_TRKBAD,13.005694999973372,9.676856398789711
MKB2ALM,MKBALM,MKB2ALM_MKBALM,13.035950693173403,9.699368075277828
MKBALM,MKB2ALM,MKBALM_MKB2ALM,13.035950693173403,9.699368075277828
IIM2OSH,IIMOSH,IIM2OSH_IIMOSH,13.05474845623289,9.713354506125661
IIMOSH,IIM2OSH,IIMOSH_IIM2OSH,13.05474845623289,9.713354506125661
MSAOJO,MSA2OJO,MSAOJO_MSA2OJO,13.112624537650861,9.75641706670451
MSA2OJO,MSAOJO,MSA2OJO_MSAOJO,13.112624537650861,9.75641706670451
OJBALM,OJB2ALM,OJBALM_OJB2ALM,13.114575559900402,9.757868720163989
OJB2ALM,OJBALM,OJB2ALM_OJBALM,13.114575559900402,9.757868720163989
CTY2OSH,CTYOSH,CTY2OSH_CTYOSH,13.114993625732783,9.758179781051178
CTYOSH,CTY2OSH,CTYOSH_CTY2OSH,13.114993625732783,9.758179781051178
LGS2IKD,LGSIKD,LGS2IKD_LGSIKD,13.133680971083015,9.772084055865339
LGSIKD,LGS2IKD,LGSIKD_LGS2IKD,13.133680971083015,9.772084055865339
OGDSLR,OGD2SLR,OGDSLR_OGD2SLR,13.148876196586855,9.783390027222362
OGD2SLR,OGDSLR,OGD2SLR_OGDSLR,13.148876196586855,9.783390027222362
OWS2IKD,OWSIKD,OWS2IKD_OWSIKD,13.160393063422752,9.7919591245705
OWSIKD,OWS2IKD,OWSIKD_OWS2IKD,13.160393063422752,9.7919591245705
OLNBAD,OLN2BAD,OLNBAD_OLN2BAD,13.181420539692805,9.807604568223812
OLN2BAD,OLNBAD,OLN2BAD_OLNBAD,13.181420539692805,9.807604568223812
ADLU2AGG,ADLUAGG,ADLU2AGG_ADLUAGG,13.191253741428396,9.814920938562794
ADLUAGG,ADLU2AGG,ADLUAGG_ADLU2AGG,13.191253741428396,9.814920938562794
ISG2SLR,ISGSLR,ISG2SLR_ISGSLR,13.239611568873734,9.850901464935813
ISGSLR,ISG2SLR,ISGSLR_ISG2SLR,13.239611568873734,9.850901464935813
AGROJO,AGR2OJO,AGROJO_AGR2OJO,13.24097716890632,9.85191753638863
AGR2OJO,AGROJO,AGR2OJO_AGROJO,13.24097716890632,9.85191753638863
ESDALM,ESD2ALM,ESDALM_ESD2ALM,13.28895444952802,9.887614917803585
ESD2ALM,ESDALM,ESD2ALM_ESDALM,13.28895444952802,9.887614917803585
CRDIFK,CRD2IFK,CRDIFK_CRD2IFK,13.353417074599403,9.935578180505507
CRD2IFK,CRDIFK,CRD2IFK_CRDIFK,13.353417074599403,9.935578180505507
ALIOSH,ALI2OSH,ALIOSH_ALI2OSH,13.362256722971493,9.94215529982998
ALI2OSH,ALIOSH,ALI2OSH_ALIOSH,13.362256722971493,9.94215529982998
EPEEPE,EPE2EPE,EPEEPE_EPE2EPE,13.372649520285934,9.949888035927033
EPE2EPE,EPEEPE,EPE2EPE_EPEEPE,13.372649520285934,9.949888035927033
AGB2AGG,AGBAGG,AGB2AGG_AGBAGG,13.40787589652185,9.976098137293041
AGBAGG,AGB2AGG,AGBAGG_AGB2AGG,13.40787589652185,9.976098137293041
MOSMUS,MOS2MUS,MOSMUS_MOS2MUS,13.409444546542769,9.977265287606226
MOS2MUS,MOSMUS,MOS2MUS_MOSMUS,13.409444546542769,9.977265287606226
OLY2IKJ,OLYIKJ,OLY2IKJ_OLYIKJ,13.446007547459232,10.004469901383356
OLYIKJ,OLY2IKJ,OLYIKJ_OLY2IKJ,13.446007547459232,10.004469901383356
IHS2AGG,IHSAGG,IHS2AGG_IHSAGG,13.45836794061526,10.01366662248159
IHSAGG,IHS2AGG,IHSAGG_IHS2AGG,13.45836794061526,10.01366662248159
LCW2OSH,LCWOSH,LCW2OSH_LCWOSH,13.498041627365081,10.043185734646638
LCWOSH,LCW2OSH,LCWOSH_LCW2OSH,13.498041627365081,10.043185734646638
AKP2OSH,AKPOSH,AKP2OSH_AKPOSH,13.536382169809476,10.071712923965384
AKPOSH,AKP2OSH,AKPOSH_AKP2OSH,13.536382169809476,10.071712923965384
BNBALM,BNB2ALM,BNBALM_BNB2ALM,13.553068255859145,10.084128166561863
BNB2ALM,BNBALM,BNB2ALM_BNBALM,13.553068255859145,10.084128166561863
CBS2ALM,CBSALM,CBS2ALM_CBSALM,13.613887282765232,10.12938041872413
CBSALM,CBS2ALM,CBSALM_CBS2ALM,13.613887282765232,10.12938041872413
GMOSH,GM2OSH,GMOSH_GM2OSH,13.641167338101702,10.149678078944719
GM2OSH,GMOSH,GM2OSH_GMOSH,13.641167338101702,10.149678078944719
IGBEKD,IGBE2KD,IGBEKD_IGBE2KD,13.652601106008465,10.158185346732488
IGBE2KD,IGBEKD,IGBE2KD_IGBEKD,13.652601106008465,10.158185346732488
BAB2ALM,BABALM,BAB2ALM_BABALM,13.671221879633409,10.172040089012953
BABALM,BAB2ALM,BABALM_BAB2ALM,13.671221879633409,10.172040089012953
MSL2IFK,MSLIFK,MSL2IFK_MSLIFK,13.689027061329034,10.185287992060292
MSLIFK,MSL2IFK,MSLIFK_MSL2IFK,13.689027061329034,10.185287992060292
SVN2IKJ,SVNIKJ,SVN2IKJ_SVNIKJ,13.717927971990148,10.206791645826003
SVNIKJ,SVN2IKJ,SVNIKJ_SVN2IKJ,13.717927971990148,10.206791645826003
LACIKD,LAC2IKD,LACIKD_LAC2IKD,13.737226683964783,10.221150806521415
LAC2IKD,LACIKD,LAC2IKD_LACIKD,13.737226683964783,10.221150806521415
JSN2SLR,JSNSLR,JSN2SLR_JSNSLR,13.749234630471696,10.230085290529535
JSNSLR,JSN2SLR,JSNSLR_JSN2SLR,13.749234630471696,10.230085290529535
BRU2ALM,BRUALM,BRU2ALM_BRUALM,13.783960601440997,10.25592306654836
BRUALM,BRU2ALM,BRUALM_BRU2ALM,13.783960601440997,10.25592306654836
CANGAMW,6RAMW,CANGAMW_6RAMW,13.841572548781263,10.298789098795583
6RAMW,CANGAMW,6RAMW_CANGAMW,13.841572548781263,10.298789098795583
OBL2SLR,OBLSLR,OBL2SLR_OBLSLR,13.85677578527793,10.310101030712746
OBLSLR,OBL2SLR,OBLSLR_OBL2SLR,13.85677578527793,10.310101030712746
ISG3SLR,ISG2SLR,ISG3SLR_ISG2SLR,13.878188553274942,10.32603314975814
ISG2SLR,ISG3SLR,ISG2SLR_ISG3SLR,13.878188553274942,10.32603314975814
RCD2IKD,RCDIKD,RCD2IKD_RCDIKD,13.893484254906038,10.33741388013842
RCDIKD,RCD2IKD,RCDIKD_RCD2IKD,13.893484254906038,10.33741388013842
WTW2AMW,WTWAMW,WTW2AMW_WTWAMW,13.904234918470546,10.345412885766775
WTWAMW,WTW2AMW,WTWAMW_WTW2AMW,13.904234918470546,10.345412885766775
SHBALM,SHB2ALM,SHBALM_SHB2ALM,13.930723167793007,10.36512140460789
SHB2ALM,SHBALM,SHB2ALM_SHBALM,13.930723167793007,10.36512140460789
21J2AMW,21JAMW,21J2AMW_21JAMW,13.946353363441222,10.376751014465194
21JAMW,21J2AMW,21JAMW_21J2AMW,13.946353363441222,10.376751014465194
31J2AMW,31JAMW,31J2AMW_31JAMW,13.963379350850136,10.38941915985873
31JAMW,31J2AMW,31JAMW_31J2AMW,13.963379350850136,10.38941915985873
ILWOJO,ILW2OJO,ILWOJO_ILW2OJO,13.973667386031106,10.39707394793981
ILW2OJO,ILWOJO,ILW2OJO_ILWOJO,13.973667386031106,10.39707394793981
FFRIKD,FFR2IKD,FFRIKD_FFR2IKD,13.983769421376099,10.404590343285788
FFR2IKD,FFRIKD,FFR2IKD_FFRIKD,13.983769421376099,10.404590343285788
MSF2AJR,MSFAJR,MSF2AJR_MSFAJR,14.0298995516067,10.438913356850223
MSFAJR,MSF2AJR,MSFAJR_MSF2AJR,14.0298995516067,10.438913356850223
FMAPP,FM2APP,FMAPP_FM2APP,14.05204835723273,10.455393122941018
FM2APP,FMAPP,FM2APP_FMAPP,14.05204835723273,10.455393122941018
WT2ALM,WTALM,WT2ALM_WTALM,14.115674616570846,10.50273408971045
